"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat","parameter"
"B[5,965]",0.849945716795673,0.00613499902828344,0.314853653519571,0,0.93379031877103,0.993213042475246,0.999762350563629,0.999999938134694,2633.83447380233,1.0006442692782,"B[5,965]"
"B[5,966]",0.94130240636285,0.00302974574174126,0.150103849544581,0.385978215360419,0.963842180618766,0.995436404482917,0.999843932457528,0.9999999452967,2454.54666397768,1.00045253452693,"B[5,966]"
"B[5,967]",0.862168035890484,0.00540097781873929,0.294097798661083,0,0.930365279917667,0.992384784037255,0.999767834174128,0.999999952287743,2965.09600880363,0.999783819725223,"B[5,967]"
"B[5,968]",0.782137671543282,0.00695864765743811,0.377240580517076,0,0.850644275097651,0.987583283616318,0.999581714528271,0.999999932680945,2938.91560455558,0.999938848059544,"B[5,968]"
"B[5,969]",0.97325007028292,0.0033207128502281,0.0710667106025733,0.778484067030094,0.984363395869878,0.998382207131983,0.999927969954398,0.999999979628577,458.004539715378,1.00452260532813,"B[5,969]"
"B[5,970]",0.742618000777928,0.0103136253988864,0.383722510561537,0,0.538306228238752,0.980496720394584,0.999429453827351,0.999999905888002,1384.24144390135,0.999870116618334,"B[5,970]"
"B[5,971]",0.668899540373128,0.0121460067027185,0.43692923334224,0,0,0.965573474341327,0.999117747953996,0.999999872051937,1294.06226282278,1.0002410867803,"B[5,971]"
"B[5,972]",0.577681898843068,0.0136961567119734,0.467760562348264,0,0,0.919333415371048,0.998040870990604,0.999999742610636,1166.40607451036,1.00055304500183,"B[5,972]"
"B[5,973]",0.973211186558883,0.0033781667624931,0.0583183396915189,0.8199915152199,0.971555844600846,0.99571461020862,0.999838898033559,0.999999955440762,298.021868465513,1.00598366500579,"B[5,973]"
"B[5,974]",0.965171025376531,0.00359344921877873,0.102415932784157,0.753711269349542,0.973125023825587,0.996023194525539,0.999847197648208,0.999999954283639,812.291718890885,1.00266778879671,"B[5,974]"
"B[5,975]",0.94756237059925,0.00400141360666894,0.165974936554608,0.204130015787936,0.973170856899693,0.99655151680795,0.999858105612234,0.999999959296023,1720.5136930742,1.00194152814703,"B[5,975]"
"B[5,976]",0.918467869686406,0.00474474193764444,0.221061820137024,0,0.966219106253412,0.99613362279075,0.999843496784961,0.99999995249433,2170.71241439665,1.00100213716924,"B[5,976]"
"B[5,977]",0.886406841073552,0.00477043840755961,0.266032814068279,0,0.948499209870842,0.994289685312838,0.999812798835765,0.999999960352246,3109.9530376575,1.0018454990132,"B[5,977]"
"B[5,978]",0.793697078608643,0.00624146449677289,0.367113942654869,0,0.865998165742733,0.989545812063599,0.999704948004397,0.999999936738794,3459.62278680807,1.0005216620846,"B[5,978]"
"B[5,979]",0.874586269089562,0.00704756432777792,0.252055255062396,0,0.895962771251529,0.984061391295211,0.999293547914447,0.999999680024297,1279.1262616899,1.00137816695617,"B[5,979]"
"B[5,980]",0.999221556188781,8.02092954436235e-05,0.00116317331854051,0.995874587123353,0.998839263400521,0.999807247840116,0.999993282220789,0.999999997565255,210.300090739243,1.01273783800289,"B[5,980]"
"B[5,981]",0.535714285714285,0,0,0.535714285714285,0.535714285714285,0.535714285714285,0.535714285714285,0.535714285714285,1.00060036021611,0.999599919967984,"B[5,981]"
"B[5,982]",0,NA,0,0,0,0,0,0,NA,NA,"B[5,982]"
"B[5,983]",0.920045406235329,0.00430761408189391,0.14973168799143,0.424943543170474,0.90801424819297,0.987606839010327,0.99955749811561,0.999999896513014,1208.24182438886,0.999939999897408,"B[5,983]"
"B[5,984]",0.873835735618473,0.00586491436108278,0.24541154716692,0,0.882612355581629,0.982265736310192,0.99936047425363,0.99999987210299,1750.92134400611,1.000043839198,"B[5,984]"
"B[5,985]",0.831374540011004,0.00804468828931271,0.307085733284509,0,0.856989525385335,0.978392441533569,0.999180276837267,0.999999806191727,1457.13851836677,1.00017544316058,"B[5,985]"
"B[5,986]",0.827551729485497,0.00822611580022942,0.312856298539671,0,0.854166214219784,0.978159250985565,0.999183149431871,0.999999814450134,1446.4391492207,1.00021970981601,"B[5,986]"
"B[5,987]",0.963954222485149,0.00392920054426513,0.0770056004890763,0.761062865584352,0.962786400814327,0.994761903459682,0.999800647814111,0.999999945561665,384.092858741325,1.00770399262094,"B[5,987]"
"B[5,988]",0.954302446483068,0.0037645741856559,0.114323507193306,0.664477361377283,0.961733101908078,0.994991855623023,0.999806276912986,0.999999949344048,922.230239887722,1.00386616463857,"B[5,988]"
"B[5,989]",0.939312852107492,0.00379677147270296,0.163243393693431,0.327343468084705,0.957847869744058,0.994762082008059,0.999803604274598,0.999999948948369,1848.59729860686,1.00163143270429,"B[5,989]"
"B[5,990]",0.878445593936003,0.00491302570008846,0.275510406509545,0,0.936100234693501,0.99235498709594,0.99973787393662,0.999999923417791,3144.69075022219,1.00083775434721,"B[5,990]"
"B[5,991]",0.858711849346851,0.00653830160342488,0.303733338326403,0,0.932976367618659,0.992299045934949,0.99972261768809,0.999999896578119,2158.01782048309,1.00072078683618,"B[5,991]"
"B[5,992]",0.986644820516401,0.00140022346171533,0.0328633697021395,0.910343897212676,0.986546188217598,0.997872435491382,0.999920375963115,0.999999976253797,550.845092277149,1.00579720621279,"B[5,992]"
"B[5,993]",0.939641828809521,0.00304494366210252,0.171290727310768,0.282810901858039,0.981566451159675,0.997848018299637,0.999926984931225,0.999999981637011,3164.52975437306,0.999837027478488,"B[5,993]"
"B[5,994]",0.854177582053003,0.00495465662348906,0.306554178261634,0,0.951953904753388,0.995938268128329,0.999870188782922,0.999999974987499,3828.13598364276,1.00003868420624,"B[5,994]"
"B[5,995]",0.950443559582598,0.00412389217152796,0.100634062658659,0.671804826144632,0.944701236600907,0.990926541226955,0.999675945907261,0.999999871500045,595.491284010667,1.00245489487501,"B[5,995]"
"B[5,996]",0.952714020698653,0.00393067256098155,0.098664208830969,0.678422025861124,0.948802390362242,0.992029541738604,0.999711712206567,0.999999890412023,630.06526987756,1.00217338356675,"B[5,996]"
"B[5,997]",0.948019046377695,0.00399305314982839,0.120607203390678,0.616646546234815,0.95113273527795,0.992362087262455,0.999723663254445,0.999999899405608,912.297138480359,1.00281131478987,"B[5,997]"
"B[5,998]",0.932866161839526,0.00495882911723084,0.170668773709301,0.26054575090145,0.950648253714537,0.993079766116194,0.9997579177744,0.999999913527712,1184.5403273539,1.00218207797797,"B[5,998]"
"B[5,999]",0.938191143612823,0.00325051302871224,0.156700497061666,0.3440051380715,0.962431309402131,0.995543698616411,0.999836823192221,0.999999951964277,2324.00429270125,1.00058054714804,"B[5,999]"
"B[5,1000]",0.855734731591594,0.00582058807462507,0.305346098288325,0,0.933460664958382,0.992830115841434,0.99974725735355,0.999999931111325,2752.01641208475,1.00094735539379,"B[5,1000]"
"B[5,1001]",0.78090157582311,0.00724023529552476,0.380102702342456,0,0.847299187046493,0.988317692519817,0.999618634808616,0.999999928283299,2756.11004491326,1.00262932582599,"B[5,1001]"
"B[5,1002]",0.933202371663226,0.00463675603822222,0.129642524240871,0.543004072663072,0.927420263435663,0.987385504249359,0.999504266362431,0.999999843981104,781.747434352095,1.00173031507361,"B[5,1002]"
"B[5,1003]",0.930905061960008,0.00444634339572194,0.136110150821534,0.499486408476169,0.927877168326176,0.988044400347106,0.999511011760438,0.999999852088088,937.076461843424,1.00215983825832,"B[5,1003]"
"B[5,1004]",0.916770991414581,0.00495634253787526,0.178702794675951,0.269007939799893,0.924764555883527,0.988072482837924,0.99948825805729,0.999999804381159,1299.99015142198,1.00272089384339,"B[5,1004]"
"B[5,1005]",0.900147293473537,0.00563541117506431,0.215229556810278,0,0.91682575942987,0.987143405721125,0.999502663083689,0.999999795625683,1458.65506743768,1.0017615015687,"B[5,1005]"
"B[5,1006]",0.357142857142857,0,0,0.357142857142857,0.357142857142857,0.357142857142857,0.357142857142857,0.357142857142857,1.00060036021611,0.999599919967984,"B[5,1006]"
"B[5,1007]",0,NA,0,0,0,0,0,0,NA,NA,"B[5,1007]"
"B[5,1008]",0.941766490259806,0.00349202852238778,0.149904247721641,0.390672522538032,0.963006459702515,0.99547125581103,0.999833827594071,0.999999970544726,1842.77500938601,1.0015209714696,"B[5,1008]"
"B[5,1009]",0.892857142857141,0,0,0.892857142857141,0.892857142857141,0.892857142857141,0.892857142857141,0.892857142857141,1.00060036021611,NA,"B[5,1009]"
"B[5,1010]",0,NA,0,0,0,0,0,0,NA,NA,"B[5,1010]"
"B[5,1011]",0.98352902332754,0.00150444661000951,0.0365275988979111,0.876767299494101,0.984001210822975,0.997297699730559,0.999899423415245,0.999999967633417,589.506625394425,1.00584497756244,"B[5,1011]"
"B[5,1012]",0.985799484443595,0.00129748528535973,0.0344816875181685,0.884323458808356,0.988274209166756,0.998262548592814,0.999930368178375,0.999999978492935,706.272247337553,1.004916447758,"B[5,1012]"
"B[5,1013]",0.951692018497242,0.00262437664264912,0.140435080258794,0.443473154136358,0.981203796883306,0.998018742501128,0.999917433104689,0.999999973093309,2863.51119906715,1.00009154840412,"B[5,1013]"
"B[5,1014]",0.603373366337168,0.00929167629658106,0.464705900013461,0,0,0.964971099054383,0.999182895271856,0.999999919958096,2501.31409254397,1.00021047377198,"B[5,1014]"
"B[5,1015]",0.854527375473555,0.00603512530184657,0.309766658119163,0,0.938958761687408,0.993610876906293,0.999788469234389,0.999999951457538,2634.4912356487,1.0020820795755,"B[5,1015]"
"B[5,1016]",0.88562310800189,0.00495529344297071,0.271642221659311,0,0.957556253902928,0.99552614956701,0.999823398263086,0.999999930154439,3005.07829810094,1.00080212037449,"B[5,1016]"
"B[5,1017]",0.947894191819269,0.00500544605924129,0.128830083788677,0.552647722246,0.959139270628087,0.994345110960908,0.999816046311144,0.999999950344011,662.443750484594,1.00622943352411,"B[5,1017]"
"B[5,1018]",0.915489391487245,0.00653329483657865,0.21849239606979,0,0.954940584087432,0.99410681019581,0.999820678454328,0.999999941534897,1118.42827888633,1.00482347941228,"B[5,1018]"
"B[5,1019]",0.887353693053993,0.00704991955296154,0.262681576130162,0,0.942368289392359,0.993217765309817,0.999801413225577,0.999999946848954,1388.32423338706,1.00343239945856,"B[5,1019]"
"B[5,1020]",0.965190285703159,0.0039294333434656,0.0757223476459443,0.745307120913651,0.964698730743437,0.995125681594519,0.999811589853124,0.999999925939382,371.3541554562,1.00904165867569,"B[5,1020]"
"B[5,1021]",0.953890277597463,0.00327284038980863,0.107052858288638,0.592031705216332,0.960567944477862,0.995085710012319,0.999825603729746,0.999999925926461,1069.90910273711,1.00280419825072,"B[5,1021]"
"B[5,1022]",0.908939460467506,0.00452548284201753,0.22625602050412,0,0.951105738570458,0.994167017974182,0.99979002381849,0.999999929124025,2499.59958148693,1.00047045153424,"B[5,1022]"
"B[5,1023]",0.841175874321712,0.00602311028924978,0.322313072012025,0,0.918037147699805,0.991096037012685,0.999714767595957,0.999999923013185,2863.61222484351,1.00038406921281,"B[5,1023]"
"B[5,1024]",0.892781099023393,0.00614762134089673,0.24921903834359,0,0.937684574235973,0.992156145110774,0.99971781882816,0.999999930757962,1643.41865575214,1.00314019202402,"B[5,1024]"
"B[5,1025]",0.852619651294686,0.00740317224609666,0.306976079878838,0,0.919756608597988,0.990254010307477,0.999678854923967,0.999999908384461,1719.38591033156,1.00231856304884,"B[5,1025]"
"B[5,1026]",0.918832628479485,0.00433325388878127,0.163721277569639,0.361512937874118,0.917312147641592,0.989509456467224,0.999615565953995,0.999999921003648,1427.51926836257,1.00103553850927,"B[5,1026]"
"B[5,1027]",0.873607287150095,0.0066794076262822,0.261425273479938,0,0.900116194678776,0.987217575555494,0.999529359968954,0.999999904904467,1531.86059903103,0.999954137894591,"B[5,1027]"
"B[5,1028]",0.850317812810989,0.00784949210600446,0.295103217526321,0,0.887669962417785,0.985545235785232,0.999498810336622,0.999999879533676,1413.39898547548,1.00054112872743,"B[5,1028]"
"B[5,1029]",0.960366927177881,0.00349204010362445,0.0837560917900465,0.732837387338319,0.958283472569188,0.993613616174154,0.999781854859354,0.999999932046129,575.273492601121,1.00386428571976,"B[5,1029]"
"B[5,1030]",0.95633656974109,0.00351071389170194,0.0946705828485302,0.66766357385625,0.957684612343628,0.993928556972479,0.999784966009314,0.999999939061026,727.175480069427,1.0030338199859,"B[5,1030]"
"B[5,1031]",0.92377662004462,0.00403635693646057,0.192927945993956,0.0101585068422293,0.950997144325264,0.993167136205562,0.999767709533616,0.999999936766489,2284.60515852299,1.00013071223854,"B[5,1031]"
"B[5,1032]",0.878658431351911,0.00537737990592163,0.274549442334538,0,0.936366505601103,0.991557198036545,0.999689612822312,0.999999931648156,2606.75185849068,1.00081015005748,"B[5,1032]"
"B[5,1033]",0.973758108310379,0.0035496174980236,0.0701022077784988,0.823855403652263,0.975503874975379,0.996468836552763,0.999866920907546,0.999999962476478,390.032034384098,1.01006388314231,"B[5,1033]"
"B[5,1034]",0.972197989003607,0.0032679547375845,0.0754277599103193,0.791599814223839,0.976900153042301,0.997024009980422,0.999886820918129,0.999999968538037,532.733925710478,1.00815202016324,"B[5,1034]"
"B[5,1035]",0.927071121948057,0.004591640754443,0.206220859216361,0,0.971819029283594,0.996118299901373,0.999857809464914,0.999999961840626,2017.10906039614,1.00170745232084,"B[5,1035]"
"B[5,1036]",0.843062242414637,0.00635857555339631,0.326656409902088,0,0.94095790553847,0.994251634079936,0.999812218730509,0.999999953719723,2639.14163005106,1.00015487263463,"B[5,1036]"
"B[5,1037]",0.972847390437712,0.00367004257815027,0.0698383498559429,0.814884135190404,0.975311770087829,0.996772152233055,0.999880212204319,0.999999964678182,362.114347916805,1.0111281254351,"B[5,1037]"
"B[5,1038]",0.948690923276762,0.00368257800992011,0.143532226666484,0.402480777365834,0.969155203323571,0.996245141547782,0.999868953384087,0.999999962589377,1519.12997628786,1.00107097864883,"B[5,1038]"
"B[5,1039]",0.900577470121974,0.00556526560796035,0.25403637886233,0,0.961429650397023,0.995792711005556,0.999852773217741,0.999999955104489,2083.62727788462,1.00015817723711,"B[5,1039]"
"B[5,1040]",0.841930698869981,0.00663170755946718,0.328606028799644,0,0.9359343616638,0.994347175532687,0.999813003447381,0.99999995050438,2455.27601035067,1.0001311112715,"B[5,1040]"
"B[5,1041]",0.957944755468121,0.00443245958635329,0.0924301992576393,0.706995544006161,0.957544539819722,0.99380335013623,0.999774273729324,0.999999927774703,434.848733434982,1.00577195905762,"B[5,1041]"
"B[5,1042]",0.945153642058114,0.00430793148442165,0.124970925688465,0.514728710896468,0.953793134635035,0.993990475959815,0.999800239677538,0.999999939615695,841.550919087671,1.00440932388659,"B[5,1042]"
"B[5,1043]",0.89199873916818,0.00589704201216263,0.25219162813977,0,0.940205899484234,0.992021538945703,0.999731120136155,0.999999939162175,1828.91232767408,1.00223589210211,"B[5,1043]"
"B[5,1044]",0.853764439239106,0.00726893220220982,0.307830469122172,0,0.923727717251361,0.991220237032308,0.99967233719507,0.999999921981454,1793.41984861599,1.00190026582776,"B[5,1044]"
"B[5,1045]",0.960134655947566,0.00565775382629565,0.090914559114741,0.71598312285437,0.961097798173906,0.994191431533501,0.999761296532838,0.999999915914594,258.213402197847,1.0119881079668,"B[5,1045]"
"B[5,1046]",0.960314734461507,0.00517362609213685,0.094900714296275,0.671345600146604,0.966111593317622,0.995426025188779,0.999813414709489,0.999999931262026,336.471966286495,1.00973487305158,"B[5,1046]"
"B[5,1047]",0.939430162520918,0.00477092707811764,0.166974869519529,0.271735251879613,0.964053631334995,0.995429429939744,0.999821282915259,0.999999936608698,1224.88881343706,1.00284497126231,"B[5,1047]"
"B[5,1048]",0.889706847863896,0.00531177522891258,0.26076317395094,0,0.948215315283448,0.99435678803258,0.999798971187108,0.999999946050271,2409.97833525491,1.00026321482071,"B[5,1048]"
"B[5,1049]",0.714285714285713,0,0,0.714285714285713,0.714285714285713,0.714285714285713,0.714285714285713,0.714285714285713,1.00060036021611,0.999599919967984,"B[5,1049]"
"B[5,1050]",0,NA,0,0,0,0,0,0,NA,NA,"B[5,1050]"
"B[5,1051]",0.962558558780265,0.00392381968891989,0.0831743384253353,0.73328904710856,0.965394693532195,0.995937620468242,0.999821187237105,0.999999949140697,449.325044693308,1.00908594683832,"B[5,1051]"
"B[5,1052]",0.945932143637907,0.00391884562514092,0.112510092269371,0.56367381851341,0.950007653563645,0.994640930781279,0.999794213931753,0.999999948286924,824.264603621813,1.00706039621563,"B[5,1052]"
"B[5,1053]",0.837565677300372,0.00652841513705625,0.315429836495419,0,0.894692281038391,0.988523137775557,0.999601285225251,0.999999904844793,2334.4792361988,1.00074376094976,"B[5,1053]"
"B[5,1054]",0.774562291787205,0.00891831501831346,0.380936833634609,0,0.823045164966066,0.984491961343443,0.999455448565188,0.999999893718142,1824.48508660649,1.00044189642164,"B[5,1054]"
"B[5,1055]",0.983873110596722,0.00172173201585355,0.0397419858641656,0.893068349653034,0.98413120969184,0.997685840918084,0.999915101694013,0.999999972270587,532.80466475255,1.00417766288942,"B[5,1055]"
"B[5,1056]",0.950169178143151,0.00278442772812636,0.121704914316698,0.496079569515662,0.975666151248312,0.997297363388155,0.99990733473149,0.999999984598826,1910.48806960728,1.00006877303796,"B[5,1056]"
"B[5,1057]",0.746697440438957,0.00700689766779399,0.405320562682346,0,0.56924538233853,0.990680387441817,0.999701184697438,0.999999936939194,3346.15245424994,0.999743024544048,"B[5,1057]"
"B[5,1058]",0.636216154558477,0.00749611889954955,0.45665900524776,0,0,0.976066833944317,0.999300621415685,0.999999886168801,3711.17231396972,0.999690903245937,"B[5,1058]"
"B[5,1059]",0.897096623035702,0.00517889438958043,0.250628538353362,0,0.950531288541511,0.994282142260814,0.999778596047036,0.999999924710604,2342.00022865058,1.0018722018461,"B[5,1059]"
"B[5,1060]",0.838580827880703,0.00652005758351092,0.326924797580803,0,0.924959695868348,0.991995789140331,0.999714022879017,0.999999922398534,2514.15972115242,1.00009193761859,"B[5,1060]"
"B[6,1]",0.045016157077862,0.00331566625143695,0.0960426798345979,0,7.17988243753332e-05,0.00373711285445139,0.0440201662792661,0.312561960119793,839.048221699196,1.00212640542546,"B[6,1]"
"B[6,2]",0.0430370347790913,0.00313155696445575,0.094276422433814,0,1.41644196930201e-05,0.00272425263607939,0.0410127263433438,0.309373835133302,906.328329617375,1.0018770086225,"B[6,2]"
"B[6,3]",0.0412348950708896,0.00296662171720539,0.0925031666432095,0,3.14806290422703e-06,0.0019985058960058,0.0373195809309223,0.306168361691473,972.274413394588,1.00167228795842,"B[6,3]"
"B[6,4]",0,NA,0,0,0,0,0,0,NA,NA,"B[6,4]"
"B[6,5]",0,NA,0,0,0,0,0,0,NA,NA,"B[6,5]"
"B[6,6]",0.0186528814253519,0.00301156711055111,0.0514229879689583,3.36787660600986e-08,0.00010883716644011,0.00288136163092357,0.0164974142904214,0.125869743682644,291.561063007303,1.00758383728131,"B[6,6]"
"B[6,7]",0.016383827947747,0.00277197750228832,0.0496319423291442,6.47581232078862e-09,6.08149878502063e-05,0.00170897943707829,0.0122691638086033,0.117836650474439,320.584957608158,1.00695581348713,"B[6,7]"
"B[6,8]",0.0142969654801679,0.00255260766098961,0.0479502418173336,0,3.43288973355752e-06,0.000600160807268058,0.00863663429743011,0.109188178015635,352.868967535409,1.00632729270398,"B[6,8]"
"B[6,9]",0.0115466845758692,0.00225004946516077,0.04517957521239,0,0,3.12100455501693e-05,0.00442269355602583,0.0940203710798155,403.181090371745,1.00549062008196,"B[6,9]"
"B[6,10]",0.0410761314782276,0.00363611540242001,0.0837709139983245,8.51424693109275e-08,0.000253725644198815,0.00634327733229824,0.0444840258851246,0.267740990103981,530.775894831701,1.00463386571799,"B[6,10]"
"B[6,11]",0.0388382944555937,0.00339050087493321,0.0817143329378971,0,0.000159605421804871,0.00541020421569111,0.0401735881006368,0.260815976510471,580.856372028973,1.00426675903616,"B[6,11]"
"B[6,12]",0.0366680108891179,0.00318701180574395,0.0797126916502847,0,0.000110446098364959,0.00437506697633641,0.0364694490928017,0.251547702004795,625.586839415789,1.00391104192804,"B[6,12]"
"B[6,13]",0.0345596944788337,0.00299788666302919,0.0777723412643828,0,5.69980981899783e-05,0.00335409069276693,0.0327669984999871,0.246070897102707,673.007534465253,1.00356758334199,"B[6,13]"
"B[6,14]",0.0124314635325088,0.00127853803386317,0.0262843166229509,2.82362759068521e-08,8.40047522343437e-05,0.0020950522377075,0.0131848683759418,0.0842127534903171,422.635600031886,1.00416174850451,"B[6,14]"
"B[6,15]",0.0102282013052835,0.00104829354495832,0.0240257830992878,0,2.32699852244356e-05,0.00114829361149019,0.00941742526153554,0.0757419852483511,525.278083575078,1.00298669389873,"B[6,15]"
"B[6,16]",0.00825808386596022,0.000842155583166292,0.0219285648209024,0,6.02927598774959e-07,0.000352474720666789,0.00620267300842838,0.0669391408011482,678.009460032824,1.00191109200961,"B[6,16]"
"B[6,17]",0.00665332511348561,0.000688296903238378,0.0199592212106736,0,0,3.99016928852165e-05,0.00324498559822076,0.0578866248452553,840.88296006486,1.0011297054961,"B[6,17]"
"B[6,18]",0.0356075126597273,0.00334737774765833,0.0718156571415415,7.86283111010388e-08,0.000202700000485866,0.00559440437808777,0.039156136816051,0.232987921634718,460.287126032707,1.00620283235331,"B[6,18]"
"B[6,19]",0.0333425354753954,0.00307491687099979,0.0698374737654908,6.3060363019454e-09,0.000142537294547553,0.00455064909496806,0.0352465737833727,0.226689672798413,515.834379565381,1.00569321318263,"B[6,19]"
"B[6,20]",0.0311553451214991,0.0028555723178045,0.0679308623466951,0,8.52046463024199e-05,0.00357722196444983,0.0312170748094406,0.218185135321116,565.910730798784,1.0052204114342,"B[6,20]"
"B[6,21]",0.0281519802718097,0.00258317771639864,0.065344128907201,0,3.04253683067661e-05,0.00219234636919128,0.0254632877846531,0.208892589534202,639.888896737846,1.00458637385087,"B[6,21]"
"B[6,22]",0.00175149857524238,0.000180470914747957,0.00261713996671614,5.47817593538693e-09,1.51150032250287e-05,0.00043369235973881,0.00261165734882705,0.0092821789724552,210.300090739701,1.01273783800288,"B[6,22]"
"B[6,23]",0,NA,0,0,0,0,0,0,NA,NA,"B[6,23]"
"B[6,24]",0,NA,0,0,0,0,0,0,NA,NA,"B[6,24]"
"B[6,25]",0.0165481911063157,0.00243003829413524,0.0514650400569349,0,1.01810746141124e-05,0.00095246207878553,0.0114678732882075,0.120412714338607,448.537125164742,1.00810571994107,"B[6,25]"
"B[6,26]",0.0399499828084104,0.00400032471979074,0.0828876841543659,6.9491952791438e-08,0.000209926393731351,0.00580278058387622,0.0419713184329823,0.280526247337729,429.328303001913,1.00628105437588,"B[6,26]"
"B[6,27]",0.0373586903716636,0.00372219570240704,0.0807800345352858,3.07390481270908e-09,0.000122969954447312,0.00411473204555889,0.0371056279344965,0.272279159137179,470.987804938028,1.00578206114499,"B[6,27]"
"B[6,28]",0.0352206175670759,0.00351466558401404,0.07898303673347,0,4.00014036279134e-05,0.0029007653279831,0.0334671908837362,0.26314254780658,505.009604005952,1.00539331136365,"B[6,28]"
"B[6,29]",0.0321591724232531,0.00321416425110494,0.0762186083376759,0,2.7825731615943e-06,0.00162104528541314,0.0277017461757756,0.248235778151333,562.323064041035,1.00486219974313,"B[6,29]"
"B[6,30]",0.0157969123135757,0.00212335251661277,0.0371134008339845,2.46937270736641e-08,8.47510912001704e-05,0.00215763013308549,0.01533069348512,0.113340853087397,305.50428201823,1.00531749227711,"B[6,30]"
"B[6,31]",0.0126141250796224,0.00176607232290971,0.0342505075293655,0,5.70116467446922e-06,0.000620639004139062,0.0099598394271352,0.101924887931336,376.111881895792,1.00399768916625,"B[6,31]"
"B[6,32]",0.0108049022594465,0.00155534724400009,0.0323439883670754,0,0,0.000141790912790317,0.00674327985292449,0.0939855392846376,432.446529653973,1.00327493461289,"B[6,32]"
"B[6,33]",0.00886635011087938,0.001322968773868,0.0300333138636171,0,0,6.51325009439572e-06,0.00339402510935537,0.0832283740632859,515.355982834475,1.00255793860323,"B[6,33]"
"B[6,34]",0.0173021715051466,0.00194055929071513,0.0459030029055549,0,8.88422767977285e-06,0.00103604567126761,0.0134213570502404,0.133181497008546,559.536422531749,1.0041296587224,"B[6,34]"
"B[6,35]",0,NA,0,0,0,0,0,0,NA,NA,"B[6,35]"
"B[6,36]",0.0270268743914418,0.0030085497142142,0.0689619883005127,0,7.30026229602715e-06,0.00127381968714734,0.020633445759789,0.210290819588205,525.418263065149,1.00379810510401,"B[6,36]"
"B[6,37]",0.0558437717460638,0.00435621718427895,0.10584400663957,1.25661503565724e-07,0.000410958242127696,0.0102915133868311,0.0658878453753996,0.363091296119081,590.355338633574,1.0039214108406,"B[6,37]"
"B[6,38]",0.0535733139401569,0.0041317155363129,0.103937761868811,1.06977464340873e-07,0.000359058101260559,0.00908577799527473,0.0612177186934042,0.356850871921948,632.828303735186,1.00360514138372,"B[6,38]"
"B[6,39]",0.0513314335438517,0.00391267447078782,0.102093589161441,1.96006883327929e-09,0.000260189446025801,0.00770002071220934,0.0559784523166401,0.346598539472929,680.846972361477,1.00328765670009,"B[6,39]"
"B[6,40]",0.0476184941712602,0.00356046756013283,0.0990498303477761,0,0.000138580451259603,0.00565122226983951,0.0495334100882982,0.333929716168043,773.91525194732,1.00277492790717,"B[6,40]"
"B[6,41]",0.0447613292074693,0.00374735213603521,0.0973978959339158,6.97553316015098e-08,0.000210843528947385,0.00474748137017126,0.0436651547149724,0.317432458569849,675.538553064195,1.00384420891358,"B[6,41]"
"B[6,42]",0.0425364668373144,0.00355367247596041,0.0956694368036195,0,6.38509177659285e-05,0.00311554383683665,0.0396594129702274,0.309468248222925,724.75569637706,1.00349350470315,"B[6,42]"
"B[6,43]",0.0405617008796648,0.00338730143872592,0.0939127451203675,0,1.68890576134289e-05,0.00234847808184542,0.0359406695466432,0.303521713121262,768.672559427731,1.00322209272215,"B[6,43]"
"B[6,44]",0.0381795665204867,0.00318975189059109,0.0916989004601113,0,3.36504900117702e-06,0.00158966565272873,0.0320989381637152,0.2980188444417,826.445937777981,1.00290535430023,"B[6,44]"
"B[6,45]",0.0360753385210025,0.00356641852900955,0.0891730753944443,0,1.39928663232918e-05,0.00222396353543194,0.0303926209955766,0.265920339351409,625.176830917746,1.00548856906608,"B[6,45]"
"B[6,46]",0.053336341518315,0.00400844881447302,0.11134880041302,0,0.000102574633989604,0.00559063368150993,0.0533590774020385,0.394978010815079,771.646517827766,1.0040163919284,"B[6,46]"
"B[6,47]",0.0190686752653377,0.0030416177561639,0.0514497154541472,2.61147121896383e-08,8.76903209215808e-05,0.00252409750728905,0.0169069555158285,0.138320363953321,286.125579169601,1.00952854821308,"B[6,47]"
"B[6,48]",0.0165199627121936,0.0027716152174855,0.0494370630561896,0,2.43624290371481e-05,0.00133296587499917,0.0125804319900285,0.127223877349042,318.155511093299,1.00859422948757,"B[6,48]"
"B[6,49]",0.014764035635346,0.00257901058632644,0.0480167807642384,0,1.89511220955779e-06,0.000578347765744304,0.00936956959496372,0.119388665231136,346.640921122393,1.00792409216498,"B[6,49]"
"B[6,50]",0.0125170916011489,0.00232605579532147,0.0459858335486795,0,0,7.35746902224704e-05,0.0056374214788391,0.106027692579586,390.847978460455,1.00717596693591,"B[6,50]"
"B[6,51]",0.0308238960159189,0.00319199441041706,0.0732718104631716,0,8.6074270484953e-06,0.00178006115789697,0.0249099520419179,0.236608325123996,526.925966555905,1.00625995451948,"B[6,51]"
"B[6,52]",0.0291345477531169,0.0031748567307493,0.0636559530700478,4.78831462656503e-08,0.000162623646239384,0.00470331707677439,0.0303100830975058,0.194317879380689,402.003455099672,1.00844697352342,"B[6,52]"
"B[6,53]",0.026540079280603,0.00287449891891098,0.0613098866892646,2.00889248981095e-08,0.000115862019442188,0.00348024271735465,0.0256094636085181,0.183163381206734,454.921777802858,1.00778877761782,"B[6,53]"
